"year","stratum_bin","pred_guild","mean_wtcpue_t_km2","mean_bottom_temp","mean_surface_temp"
1985,"NBS81","anemones",0.0253612224180772,-0.8,5.5
1985,"NBS81","bivalves",0.00201279543000612,-0.8,5.5
1985,"NBS81","brittle_stars",0.0912914549476111,-0.8,5.5
1985,"NBS81","bryozoan",0.00100639771500306,-0.8,5.5
1985,"NBS81","capelin",0.00203515982367286,-0.8,5.5
1985,"NBS81","corals",0.00304155753867592,-0.8,5.5
1985,"NBS81","eelpouts",0.152167334508463,-0.8,5.5
1985,"NBS81","hermits",0.0213132671643982,-0.8,5.5
1985,"NBS81","herring",0.0355146571427747,-0.8,5.5
1985,"NBS81","lg_sculpins",0.233327719125043,-0.8,5.5
1985,"NBS81","misc_fish_shallow",0.0476808872974784,-0.8,5.5
1985,"NBS81","misc_flats",0.270855171697824,-0.8,5.5
1985,"NBS81","np_shrimp",0.00203515982367286,-0.8,5.5
1985,"NBS81","opilio",0.517355518692574,-0.8,5.5
1985,"NBS81","pcod",0.284050163961198,-0.8,5.5
1985,"NBS81","pollock",18.1633988671943,-0.8,5.5
1985,"NBS81","sea_stars",0.202889779344617,-0.8,5.5
1985,"NBS81","shells",0.00201279543000612,-0.8,5.5
1985,"NBS81","snails",0.0719686188195523,-0.8,5.5
1985,"NBS81","yf_sole",0.0557991621985031,-0.8,5.5
1988,"NBS70","ak_plaice",1.12672352815374,5.268,9.596
1988,"NBS70","ak_skate",0.630503394200291,4.7,8.55
1988,"NBS70","anemones",0.0352302546453269,7.25,10.18
1988,"NBS70","bairdi",0.00464184201378239,-1,8.6
1988,"NBS70","bivalves",0.0800495484866173,5.74666666666667,9.50666666666667
1988,"NBS70","brittle_stars",0.0830108275976887,5.1,9.56363636363636
1988,"NBS70","bryozoan",0.0221794485131074,6.5875,9.2375
1988,"NBS70","capelin",0.0191336325343721,1.95555555555556,9.12222222222222
1988,"NBS70","corals",0.0618617376672776,4.65,9.5
1988,"NBS70","eelpouts",0.256285401422424,-0.0142857142857143,8.68571428571429
1988,"NBS70","gen_invert",0.0282084902539958,0.7,9.1
1988,"NBS70","greenlings",0.0064428767486035,9.87142857142857,10.8857142857143
1988,"NBS70","halibut",0.114479894947831,10.175,10.4625
1988,"NBS70","hermits",0.623318537149825,5.02916666666667,9.52916666666667
1988,"NBS70","herring",0.00572909830547611,9.63333333333333,11.3333333333333
1988,"NBS70","king_crabs",0.0247674096707562,5,8.2
1988,"NBS70","lg_sculpins",0.626794161712785,5.43913043478261,9.67391304347826
1988,"NBS70","misc_crabs",0.0372594529371298,5.13333333333333,9.63333333333333
1988,"NBS70","misc_crustaceans",0.255906407012228,5.2,9.16666666666667
1988,"NBS70","misc_fish_shallow",0.532909427158767,5.268,9.596
1988,"NBS70","misc_flats",0.153138271785529,5.095,9.825
1988,"NBS70","misc_worms",0.0102882419801232,0.0499999999999999,8.7
1988,"NBS70","np_shrimp",0.0299915918373649,5.11304347826087,9.54782608695652
1988,"NBS70","nr_sole",0.141661904916966,4.39285714285714,8.96428571428571
1988,"NBS70","octopus",0.00964037801408595,-1.3,8.3
1988,"NBS70","opilio",0.915250371571632,4.58636363636364,9.36818181818182
1988,"NBS70","oth_managed_forage",0.00548991339483836,8.47,10.62
1988,"NBS70","oth_pelagic_smelt",0.0363415166861669,9.45454545454546,10.4545454545455
1988,"NBS70","oth_sculpins",0.0219019551886493,5.40555555555556,9.71111111111111
1988,"NBS70","pcod",0.884142968958239,3.94375,9.06875
1988,"NBS70","pollock",1.30317525129102,4.83478260869565,9.52173913043478
1988,"NBS70","polychaetes",0.0181248814292032,2.8,8.53333333333333
1988,"NBS70","scyphozoid_jellies",0.0911895697819116,7.08,10.27
1988,"NBS70","sea_stars",1.1396535115212,5.268,9.596
1988,"NBS70","shells",0.448387542765712,4.49047619047619,9.31428571428571
1988,"NBS70","snails",0.650763140231246,5.02916666666667,9.52916666666667
1988,"NBS70","sponges",0.0221870243764223,6.43333333333333,9.7
1988,"NBS70","urchins_dollars_cucs",0.0130895103021453,5.89,10.08
1988,"NBS70","urochordata",0.968264684842193,5.02916666666667,9.52916666666667
1988,"NBS70","yf_sole",2.32022520533703,5.268,9.596
1988,"NBS70",NA,0.0653703555361923,-1.1,9
1988,"NBS81","ak_plaice",3.14572852157355,0.2,8.55
1988,"NBS81","anemones",0.0216430041848447,-1.3,8.22857142857143
1988,"NBS81","bivalves",0.0207614351683466,-0.15,8.4
1988,"NBS81","brittle_stars",0.384055400010304,-1.16666666666667,8.27777777777778
1988,"NBS81","bryozoan",0.0125181604944128,-0.666666666666667,8.3
1988,"NBS81","capelin",0.0299900417019613,-1.07,8.32
1988,"NBS81","corals",0.0510474430573859,-0.857142857142857,8.38571428571429
1988,"NBS81","eelpouts",0.452215737113424,-1.07,8.32
1988,"NBS81","gr_turbot",0.00704603579879699,-1.1,8.5
1988,"NBS81","hermits",0.332374621512274,-0.82,8.4
1988,"NBS81","herring",0.0318769527095158,-0.925,8.2
1988,"NBS81","lg_sculpins",0.389455982546303,-1.07,8.32
1988,"NBS81","misc_crabs",0.0285629624866834,-1.37142857142857,8.37142857142857
1988,"NBS81","misc_fish_shallow",1.15502954861782,-1.16666666666667,8.27777777777778
1988,"NBS81","misc_flats",0.230656844468427,-0.881818181818182,8.33636363636364
1988,"NBS81","misc_worms",0.0355070764999575,-1.475,8.25
1988,"NBS81","np_shrimp",0.0472202797274676,-1.03,8.36
1988,"NBS81","nr_sole",0.217696348342358,0,8.5
1988,"NBS81","octopus",0.0151116024178564,-1.6,8.7
1988,"NBS81","opilio",6.27147814676038,-0.881818181818182,8.33636363636364
1988,"NBS81","oth_managed_forage",0.00338354975822892,-1.1,8.54
1988,"NBS81","oth_sculpins",0.0391479187063591,-1.34,8.32
1988,"NBS81","pcod",0.344092896557147,-0.333333333333333,8.48333333333333
1988,"NBS81","pollock",0.593218506836597,-0.82,8.4
1988,"NBS81","polychaetes",0.0177586007251249,-1.6,8.6
1988,"NBS81","scyphozoid_jellies",0.0171604944934438,-0.8,8.73333333333333
1988,"NBS81","sea_stars",0.381792794765472,-0.881818181818182,8.33636363636364
1988,"NBS81","shells",0.250415079468242,-0.716666666666667,8.41666666666667
1988,"NBS81","snails",0.758946507128797,-0.881818181818182,8.33636363636364
1988,"NBS81","sponges",0.0236657113545735,-1.6,8.6
1988,"NBS81","urchins_dollars_cucs",0.00804881570305931,-0.75,8.35
1988,"NBS81","urochordata",0.169016515934636,-0.742857142857143,8.32857142857143
1988,"NBS81","yf_sole",2.30297088075701,-0.35,8.63333333333333
2010,"NBS70","ak_plaice",2.45559732814079,1.57368421052632,8.65087719298246
2010,"NBS70","ak_skate",0.869283284543187,1.81132075471698,8.61698113207547
2010,"NBS70","anemones",0.036219457020241,3.52380952380952,8.31428571428571
2010,"NBS70","benthic_amphipods",4.8904234603003e-05,1.5,11.2
2010,"NBS70","bivalves",0.0124896725865861,2.192,8.212
2010,"NBS70","brittle_stars",0.151999684730006,-0.0690476190476191,8.85238095238095
2010,"NBS70","bryozoan",0.0219680057243295,2.19642857142857,8.86428571428571
2010,"NBS70","capelin",0.0675759996055289,0.323809523809524,8.60952380952381
2010,"NBS70","corals",0.0566419521028122,0.952272727272727,8.80909090909091
2010,"NBS70","eelpouts",0.0473285215249873,-0.58,9.03333333333333
2010,"NBS70","gelatinous_filter_feeders",0.0019563135473947,1.88181818181818,7.75454545454545
2010,"NBS70","gr_turbot",0.000672078268799335,-0.9,9.15
2010,"NBS70","greenlings",0.00314021768663102,9.4,9.26666666666667
2010,"NBS70","halibut",0.576128379014245,4.236,8.42
2010,"NBS70","hermits",0.780546008650322,1.45357142857143,8.6625
2010,"NBS70","herring",0.101537717599654,3.34137931034483,8.50344827586207
2010,"NBS70","king_crabs",0.0413493861419991,3.08571428571429,9.14285714285714
2010,"NBS70","lg_sculpins",0.253275739198027,1.73214285714286,8.56428571428571
2010,"NBS70","misc_crabs",0.155705303267466,0.854,8.83
2010,"NBS70","misc_crustaceans",0.057548650180715,2.84285714285714,8.28571428571429
2010,"NBS70","misc_fish_shallow",0.886992849481967,1.63793103448276,8.59310344827586
2010,"NBS70","misc_flats",0.0874741500248404,1.59074074074074,8.71111111111111
2010,"NBS70","misc_worms",0.00739833543490564,-0.86,8.64
2010,"NBS70","np_shrimp",0.0168892012799606,1.65,8.43157894736842
2010,"NBS70","nr_sole",0.276470116510567,1.48918918918919,8.23243243243243
2010,"NBS70","octopus",0.0102347316756606,-0.1,7.1
2010,"NBS70","opilio",1.15964188002507,0.417777777777778,8.80888888888889
2010,"NBS70","oth_managed_forage",0.00184362921794254,3.075,8.985
2010,"NBS70","oth_pelagic_smelt",0.0864052267604655,8.15555555555556,9.77777777777778
2010,"NBS70","oth_sculpins",0.0152508806065736,2.51290322580645,8.63870967741935
2010,"NBS70","oth_skate",0.00209046188216006,-0.25,8.95
2010,"NBS70","pandalid",0.000975422123091361,0.788888888888889,9.03333333333333
2010,"NBS70","pcod",0.16548108004053,2.36969696969697,8.42121212121212
2010,"NBS70","pollock",0.152549141344397,1.88085106382979,8.48723404255319
2010,"NBS70","polychaetes",0.0014229123624587,1.75,8.39166666666667
2010,"NBS70","salmon_returning",0.0795695722820423,-1.1,8.75
2010,"NBS70","sandlance",0.000169835553965046,8.9,8.5
2010,"NBS70","scyphozoid_jellies",0.0799595062888252,0.478048780487805,8.74878048780488
2010,"NBS70","sea_stars",1.78425827464965,1.56491228070175,8.64035087719298
2010,"NBS70","shells",0.523114883698753,1.625,8.65714285714286
2010,"NBS70","snails",1.00493009853254,0.909803921568627,8.75686274509804
2010,"NBS70","sponges",0.307162783169534,5.4,7.75
2010,"NBS70","urchins_dollars_cucs",0.060992392854173,2.12,8.705
2010,"NBS70","urochordata",1.18148321342171,1.67884615384615,8.7
2010,"NBS70","yf_sole",4.71394850344651,1.66842105263158,8.61929824561403
2010,"NBS71","ak_plaice",0.504116225615334,3.80181818181818,10.1472727272727
2010,"NBS71","ak_skate",0.426775288546086,2.25,9.8
2010,"NBS71","anemones",0.115774981029397,4.10975609756098,10.7390243902439
2010,"NBS71","bivalves",0.0359940873925447,3.94,9.91428571428571
2010,"NBS71","brittle_stars",1.41689392732264,3.35,10.7769230769231
2010,"NBS71","bryozoan",0.0546278558015111,2.72173913043478,9.92608695652174
2010,"NBS71","capelin",0.0728916482117997,2.37391304347826,8.12608695652174
2010,"NBS71","corals",0.170813821101079,4.23714285714286,11.6628571428571
2010,"NBS71","eelpouts",0.0213962756141208,4.22413793103448,11.4655172413793
2010,"NBS71","gelatinous_filter_feeders",0.112720766017193,5.69411764705882,11.6294117647059
2010,"NBS71","greenlings",0.0024326139314805,7.65,12.5666666666667
2010,"NBS71","halibut",0.233311006527774,5.65,11.49
2010,"NBS71","hermits",0.818678749905095,3.67358490566038,10.0735849056604
2010,"NBS71","herring",0.439874735318751,4.78620689655172,10.2586206896552
2010,"NBS71","king_crabs",0.0676516433898922,3.91707317073171,10.4707317073171
2010,"NBS71","lg_sculpins",0.618278371620161,3.64444444444444,10.0574074074074
2010,"NBS71","misc_crabs",0.659130516898298,3.74716981132075,9.97169811320755
2010,"NBS71","misc_crustaceans",0.124011613930236,4.71666666666667,11.4625
2010,"NBS71","misc_fish_shallow",0.523674212589316,3.80181818181818,10.1472727272727
2010,"NBS71","misc_flats",0.208882181379882,3.90188679245283,10.1924528301887
2010,"NBS71","misc_worms",0.00100247267044685,0.6,9
2010,"NBS71","np_shrimp",0.0285724494993476,3.89615384615385,10.3653846153846
2010,"NBS71","nr_sole",0.185473532187912,2.21923076923077,9.30769230769231
2010,"NBS71","opilio",0.968557917384646,2.99111111111111,9.05777777777778
2010,"NBS71","oth_managed_forage",0.0160847777966623,4.33953488372093,10.9790697674419
2010,"NBS71","oth_pelagic_smelt",0.0288732606742905,7.73125,13.96875
2010,"NBS71","oth_sculpins",0.107880201056029,3.43529411764706,10.0450980392157
2010,"NBS71","pandalid",0.00125651554884534,2.86451612903226,9.71290322580645
2010,"NBS71","pcod",0.591802200004402,2.37083333333333,7.6625
2010,"NBS71","pollock",0.280771347435831,2.87307692307692,8.42307692307692
2010,"NBS71","polychaetes",0.0028650407365769,3.07368421052632,9.54210526315789
2010,"NBS71","salmon_returning",0.0536937031280866,8.1,12.2
2010,"NBS71","sandlance",0.00119521727923661,6.2,11.75
2010,"NBS71","scyphozoid_jellies",0.0383694736172032,4.53939393939394,10.5909090909091
2010,"NBS71","sea_stars",3.08332597131339,3.80181818181818,10.1472727272727
2010,"NBS71","shells",0.485553275238735,3.80181818181818,10.1472727272727
2010,"NBS71","snails",0.772882506304332,3.62884615384615,10.0115384615385
2010,"NBS71","sponges",1.04048285070817,3.2125,8.1375
2010,"NBS71","tubes",0.032563888829216,1.35,7.55
2010,"NBS71","urchins_dollars_cucs",0.740741622851408,3.64313725490196,10.1235294117647
2010,"NBS71","urochordata",3.40754810177903,3.80181818181818,10.1472727272727
2010,"NBS71","yf_sole",0.512312167590873,4.35681818181818,11.0772727272727
2010,"NBS81","ak_plaice",2.45939711197868,-0.880952380952381,9.33333333333333
2010,"NBS81","ak_skate",0.26127977765654,-1.084,9.252
